,Month,ID,Acousticness,Danceability,Duration Ms,Energy,Instrumentalness,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
672,4,6hyQVqfHFvsJDjcmj4qrHf,0.364,0.645,173427,0.923,1.06E-06,0.14,-4.262,1,0.0725,117.945,4,0.323
673,4,4S2uhQE8L9V6p7rj7SiauJ,0.474,0.655,225857,0.441,0,0.099,-5.245,0,0.0629,139.957,4,0.273
674,4,7m9OqQk4RVRkw9JJdeAw96,0.469,0.872,119133,0.391,4.13E-06,0.297,-9.144,0,0.242,134.021,4,0.437
675,4,3ZCTVFBt2Brf31RLEnCkWJ,0.902,0.704,245426,0.225,0.657,0.106,-14.454,0,0.0994,120.006,4,0.243
676,4,06s3QtMJVXw1AJX3UfvZG1,0.464,0.691,246000,0.765,3.29E-06,0.203,-4.727,1,0.111,174.021,4,0.855
677,4,7szuecWAPwGoV1e5vGu8tl,0.00285,0.667,237520,0.719,8.10E-05,0.0736,-5.371,0,0.0346,100.021,4,0.717
678,4,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,213594,0.364,0,0.271,-11.713,1,0.276,123.984,4,0.463
679,4,0SqqAgdovOE24BzxIClpjw,0.021,0.86,172127,0.758,6.54E-05,0.344,-5.16,1,0.0695,97.014,4,0.453
680,4,78qd8dvwea0Gosb6Fe6j3k,0.127,0.707,134240,0.955,0,0.202,-4.593,0,0.222,125.989,4,0.575
681,4,3CidPLqWXqgesJlwYVJZdy,0.0019,0.743,221667,0.853,3.49E-05,0.0872,-4.842,1,0.04,121.028,4,0.422
682,4,6foY66mWZN0pSRjZ408c00,0.369,0.614,234347,0.68,1.84E-06,0.115,-4.58,1,0.0289,149.959,4,0.707
683,4,7JDbfYUHjDzQPFSDh5lzGs,0.0306,0.669,179760,0.804,0,0.694,-4.035,1,0.036,116.001,4,0.184
684,4,7sKbyYeJnITO1Eh9xd0lKd,0.00792,0.658,186653,0.878,0,0.944,-3.875,1,0.123,122.015,4,0.683
685,4,5MwynWK9s4hlyKHqhkNn4A,0.657,0.631,205453,0.591,0,0.11,-5.785,1,0.0277,97.074,4,0.489
686,4,4PklAHGXT5ityno3IA8SKd,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
687,4,6mtjo5kIHKlboGE84lf1FJ,0.0313,0.852,195681,0.745,0,0.0824,-3.667,0,0.171,148.007,4,0.897
688,4,3ee8Jmje8o58CHK66QrVC2,0.258,0.74,166606,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473
689,4,5LHHKZOwV8XW4LJP2C64mw,0.281,0.837,197000,0.586,0,0.134,-8.521,0,0.0807,117.066,4,0.618
690,4,1lOe9qE0vR9zwWQAOk6CoO,0.0204,0.745,131240,0.642,0,0.0658,-6.257,0,0.287,179.974,4,0.226
691,4,6gi6y1xwmVszDWkUqab1qw,0.0104,0.802,157712,0.591,0,0.196,-4.895,1,0.225,139.864,4,0.309
692,4,2DEZmgHKAvm41k4J3R2E9Y,0.0103,0.607,295177,0.829,0,0.107,-4.074,1,0.379,96.172,4,0.685
693,4,0zzsyWc45eUcSjw4FNHxeN,0.158,0.642,244880,0.792,9.84E-06,0.68,-5.746,0,0.0488,122.965,4,0.0903
694,4,2wrJq5XKLnmhRXHIAf9xBa,0.153,0.654,167693,0.63,0,0.111,-4.644,1,0.0259,89.991,4,0.43
695,4,5ry2OE6R2zPQFDO85XkgRb,0.101,0.831,205427,0.502,0,0.122,-4.045,0,0.046,100.541,4,0.101
696,4,78ldtCaBRJVp2i91B715L0,0.372,0.526,203947,0.633,0,0.129,-7.002,1,0.134,171.044,3,0.272
697,4,0u2P5u6lvoDfwTYjAADbn4,0.934,0.351,200186,0.296,0,0.095,-10.109,0,0.0333,115.284,4,0.12
698,4,2rxQMGVafnNaRaXlRMWPde,0.676,0.551,193200,0.402,0,0.0928,-7.431,1,0.0262,103.313,4,0.382
699,4,3FU6urUVsgXa6RBuV2PdRk,0.275,0.765,169227,0.556,0,0.0824,-6.417,1,0.0512,111.033,4,0.274
700,4,62hpoPrA3rtfeX1aWONig5,0.197,0.667,239314,0.489,0,0.159,-8.772,0,0.422,145.048,4,0.392
701,4,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562
702,4,0y7Ao3CVJsyKFmqdjutiIF,0.0217,0.89,158240,0.455,0.0058,0.11,-9,1,0.255,148.009,4,0.313
703,4,0oQc0F6KUE7QY7k5TU6bic,0.473,0.184,41867,0.297,0.893,0.527,-14.534,1,0.0359,75.824,5,0.113
704,4,7ge7BHazYbVKi8qyZUX1Bm,0.0286,0.585,197530,0.641,0,0.316,-4.269,0,0.133,88.284,4,0.266
705,4,02RCbjb9czvQKNGBmEmWob,0.0177,0.883,183011,0.599,0,0.179,-5.551,1,0.248,142.976,4,0.413
706,4,5DttNeiizFqWUON9hZBqTY,0.0129,0.698,161733,0.799,5.46E-06,0.215,-4.372,1,0.0342,115.957,4,0.351
707,4,65jw6GhwQW3Db55PxlPEpS,0.0232,0.829,194118,0.52,0,0.134,-10.34,1,0.294,136.103,4,0.248
708,4,6FniJZn4agmDtPx1pKZQsa,0.601,0.621,216573,0.882,0,0.132,-5.01,1,0.0459,126.014,4,0.574
709,4,41LhQUkElADQ5YUbpYv2D0,0.13,0.792,168490,0.512,8.82E-05,0.14,-6.875,1,0.0408,113.978,4,0.11
710,4,7GX5flRQZVHRAGd6B4TmDO,0.00264,0.732,182707,0.75,0,0.109,-6.366,0,0.231,155.096,4,0.401
711,4,2b8fOow8UzyDFAE27YhOZM,0.837,0.764,189486,0.32,0,0.0822,-7.209,1,0.0546,91.019,4,0.575
712,4,3CGZ7wfk4skmuyQgua1C1K,0.0126,0.231,60400,0.457,0.875,0.327,-10.773,0,0.0318,65.827,3,0.0588
713,4,4PV0uE5pZSh44E3NqNNDEH,0.627,0.375,223270,0.461,0,0.386,-6.202,1,0.0279,75.217,4,0.233
714,4,0rKtyWc8bvkriBthvHKY8d,0.544,0.515,209274,0.479,0.00598,0.191,-7.458,1,0.0261,88.964,4,0.284
715,4,7xQAfvXzm3AkraOtGPWIZg,0.136,0.829,149547,0.539,1.78E-06,0.103,-7.359,0,0.208,99.96,4,0.388
716,4,0e7ipj03S05BNilyu5bRzt,0.124,0.585,218147,0.52,7.01E-05,0.131,-6.136,0,0.0712,159.801,4,0.129
717,4,2gwkD6igEhQbDQegRCcdoB,0.0608,0.876,163320,0.662,0,0.127,-6.482,0,0.426,75.445,4,0.844
718,4,0t3ZvGKlmYmVsDzBJAXK8C,0.456,0.548,174853,0.653,0,0.103,-3.875,1,0.081,150.068,4,0.163
719,4,4ejNoyrhgjrioqJbgTNPu3,0.0119,0.548,164683,0.721,0,0.216,-4.466,1,0.0472,177.918,4,0.594
720,4,6xZ4Q2k2ompmDppyeESIY8,0.32,0.754,220051,0.583,0.00015,0.144,-7.34,0,0.0432,122.012,4,0.77
721,4,78QR3Wp35dqAhFEc2qAGjE,0.0852,0.897,145543,0.662,0,0.534,-6.903,0,0.292,112.511,4,0.389
722,4,2Yer0p7uB2lVBUAtANuuQp,0.66,0.769,164640,0.479,0,0.0914,-5.339,1,0.0385,96.051,4,0.803
723,4,6J2LdBN97cDWn0MLxYh9HB,0.868,0.708,156106,0.186,0,0.0779,-8.953,0,0.042,72.541,4,0.322
724,4,5wujBwqG7INdStqGd4tRMX,0.186,0.736,169999,0.67,0,0.114,-6.702,1,0.311,130.032,4,0.845
725,4,5f4Hy5mw5SRaUgXX9c6P5S,0.0169,0.827,205760,0.552,0,0.122,-7.571,0,0.274,124.011,4,0.408
726,4,2Hc4t9N2nt37oO4sF9BynI,0.0951,0.561,209229,0.536,0,0.114,-6.227,1,0.0346,150.01,4,0.378
727,4,75ZvA4QfFiZvzhj2xkaWAh,0.0689,0.556,223347,0.538,0,0.196,-5.408,0,0.0382,143.95,4,0.291
728,4,4xqIYGwwZTEem9U8A42SPF,0.144,0.929,132024,0.7,0,0.349,-5.595,0,0.0906,120.009,4,0.802
729,4,3HWzoMvoF3TQfYg4UPszDq,0.11,0.715,173325,0.624,0,0.123,-3.046,0,0.114,158.087,4,0.412
730,4,6bnF93Rx87YqUBLSgjiMU8,0.0236,0.537,198267,0.746,1.01E-06,0.156,-5.507,0,0.15,170.062,4,0.252
731,4,43zdsphuZLzwA9k4DJhU0I,0.978,0.367,196077,0.111,3.97E-05,0.0897,-14.084,1,0.0972,82.642,4,0.198
732,4,6uFn47ACjqYkc0jADwEdj1,0.15,0.772,166560,0.639,0,0.0698,-7.119,1,0.467,168.112,4,0.261
733,4,6Kj17Afjo1OKJYpf5VzCeo,0.163,0.825,149078,0.373,0,0.368,-5.532,0,0.108,77.271,4,0.12
734,4,7eBqSVxrzQZtK2mmgRG6lC,0.145,0.759,268434,0.73,3.06E-06,0.11,-7.985,0,0.0516,115.007,4,0.74
735,4,62hTXlVQacy3pjBW4ntRPl,0.0236,0.668,215480,0.826,1.07E-05,0.474,-4.466,1,0.0383,122.973,4,0.388
736,4,6fWa5CRgy0z30OeGZyMBvD,0.0513,0.733,159670,0.389,0,0.141,-8.468,0,0.0738,157.878,3,0.244
737,4,7AzlLxHn24DxjgQX73F9fU,0.524,0.652,154424,0.631,0.000579,0.165,-5.718,0,0.0893,127.998,4,0.35
738,4,1iSqfoUFnQwV0QW1EfUit8,0.334,0.735,222997,0.369,0,0.126,-9.682,0,0.0688,140.004,4,0.235
739,4,7AQim7LbvFVZJE3O8TYgf2,0.0172,0.797,146520,0.533,0.000152,0.103,-9.74,0,0.0412,131.036,4,0.329
740,4,6U0FIYXCQ3TGrk4tFpLrEA,0.449,0.453,204533,0.538,0,0.19,-8.212,1,0.0638,122.973,4,0.516
741,4,1kKYjjfNYxE0YYgLa7vgVY,0.0151,0.693,228267,0.678,5.71E-06,0.101,-7.159,1,0.0324,103.952,4,0.404
742,4,6K4t31amVTZDgR3sKmwUJJ,0.0115,0.64,216320,0.74,0.00678,0.167,-4.083,1,0.0284,116.879,4,0.785
743,4,7idmHTAQQPUFqdjXkoooXD,0.0317,0.711,209733,0.774,0,0.124,-4.068,1,0.0308,111.016,4,0.939
744,4,0nGXi46VcQQ56ZJR428MKS,0.311,0.616,223320,0.849,0,0.311,-4.897,1,0.0373,113.065,4,0.638
745,4,0TrPqhAMoaKUFLR7iYDokf,0.145,0.79,181436,0.694,0.00252,0.281,-7.726,0,0.0708,103.007,4,0.508
746,4,0RLLvYBopDwooCyvnTwgYu,0.354,0.567,224000,0.515,0,0.078,-10.265,0,0.247,120.1,1,0.321
747,4,0fySG6A6qLE8IvDpayb5bM,0.113,0.768,144935,0.652,0,0.107,-2.708,0,0.307,154.187,4,0.777
748,4,3a1lNhkSLSkpJE4MSHpDu9,0.215,0.63,220293,0.804,0,0.253,-4.183,1,0.0363,123.146,4,0.492
749,4,5hVghJ4KaYES3BFUATCYn0,0.23,0.554,190067,0.498,5.98E-06,0.795,-8.866,1,0.0685,79.635,4,0.413
750,4,6XHVuErjQ4XNm6nDPVCxVX,0.123,0.696,260640,0.454,0,0.155,-6.756,0,0.153,92.928,4,0.136
751,4,0GO8y8jQk1PkHzS31d699N,0.00847,0.56,218013,0.936,0,0.161,-5.835,1,0.0439,112.96,4,0.371
752,4,29ZXwWOOLz9t5fa3eT3i7T,0.0388,0.932,176640,0.547,0,0.0924,-7.787,0,0.333,94.998,4,0.695
753,4,0JP9xo3adEtGSdUEISiszL,0.556,0.921,135090,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711
754,4,14GwnOeC9qYEKEA6uOZepa,0.294,0.643,188893,0.79,0,0.107,-6.079,1,0.0462,95.987,4,0.8
755,4,3oDkdAySo1VQQG0ptV7uwa,0.0414,0.665,175755,0.651,0,0.0896,-5.515,1,0.156,163.935,4,0.237
756,4,2IRZnDFmlqMuOrYOLnZZyc,0.259,0.889,180522,0.496,0,0.252,-6.365,0,0.0905,86.003,4,0.544
757,4,0oT9ElXYSxvnOOagP9efDq,0.169,0.896,212093,0.72,0,0.252,-6.262,0,0.355,140.1,4,0.966
758,4,1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,240133,0.267,1.46E-06,0.089,-6.502,1,0.0299,110.011,4,0.0592
759,4,7dt6x5M1jzdTEt8oCbisTK,0.331,0.68,231267,0.578,0,0.135,-5.804,1,0.04,145.038,4,0.341
760,4,1gVCEnryJhkdQcuC0Kbvor,0.187,0.836,139890,0.624,0,0.138,-6.75,0,0.184,103,4,0.7
761,4,4uqh9bualXNHXXwO2wPorc,0.0837,0.639,173124,0.546,0,0.122,-5.382,1,0.0407,122.179,4,0.149
762,4,4HDCLYli2SUdkq9OjmvhSD,0.0902,0.43,183219,0.7,0,0.216,-5.35,1,0.264,158.373,4,0.731
763,4,6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.759,190800,0.548,0,0.0828,-6.049,0,0.029,116.967,4,0.749
764,4,3H7ihDc1dqLriiWXwsc2po,0.223,0.789,166794,0.72,0,0.129,-5.652,0,0.218,122.031,4,0.664
765,4,3tDqEKKUs6gf8zMvSuLyLA,0.048,0.892,214215,0.486,0,0.146,-8.637,0,0.384,120.998,4,0.535
766,4,4sWuPniHClkInYAnzXAYUF,0.0849,0.787,148759,0.713,0,0.717,-5.252,1,0.401,175.046,4,0.761
767,4,1mMLMZYXkMueg65jRRWG1l,0.013,0.551,240760,0.801,6.03E-06,0.265,-5.069,1,0.0303,128.027,4,0.625
768,4,62vpWI1CHwFy7tMIcSStl8,0.301,0.692,292987,0.521,0,0.0565,-8.465,0,0.33,100.45,4,0.463
769,4,3H3r2nKWa3Yk5gt8xgmsEt,0.733,0.605,194853,0.377,0,0.0808,-6.213,1,0.0443,73.877,4,0.519
770,4,1wJRveJZLSb1rjhnUHQiv6,0.0153,0.581,189487,0.662,0,0.111,-5.239,1,0.303,93.023,4,0.434
771,4,6kls8cSlUyHW2BUOkDJIZE,0.108,0.657,186223,0.768,0,0.144,-4.628,1,0.0507,75.025,4,0.759
772,4,6KfoDhO4XUWSbnyKjNp9c4,0.00162,0.628,185773,0.639,0,0.354,-5.46,1,0.0435,108.045,4,0.493
773,4,4EivmOT13NMpNSfTKn9p4s,0.24,0.879,163173,0.499,0,0.0967,-6.027,0,0.18,106.043,4,0.405
774,4,6ap9lSRJ0iLriGLqoJ44cq,0.042,0.686,112493,0.541,0,0.0675,-4.993,0,0.0493,120.082,4,0.724
775,4,47EWMOElkkbMp5m9SBkx7d,0.884,0.629,184638,0.306,0.0776,0.124,-11.735,1,0.0424,76.994,1,0.191
776,4,1Knctxx9vGZxpZfF66BIEa,0.115,0.594,191840,0.798,0,0.143,-5.244,1,0.0844,142.049,4,0.381
777,4,6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0,0.0881,-10.732,0,0.334,140.048,4,0.327
778,4,2FvD20Z8aoWIePi7PoN8sG,0.0794,0.816,136366,0.582,5.84E-06,0.0916,-4.141,1,0.341,160.004,4,0.542
779,4,7KXjTSCq5nL1LoYtL7XAwS,0.000282,0.908,177000,0.621,5.39E-05,0.0958,-6.638,0,0.102,150.011,4,0.421
780,4,7rTzrRdc5UbvLr0gwI1J3E,0.102,0.732,153597,0.654,0,0.215,-6.136,0,0.045,138.049,4,0.369
781,4,5v6gozUHFv9OoNdFYz6p8V,0.335,0.565,199068,0.598,0,0.124,-5.894,1,0.0276,155.814,4,0.449
782,4,1IIKrJVP1C9N7iPtG6eOsK,0.316,0.755,176960,0.578,0,0.25,-8.932,0,0.145,94.148,4,0.581
783,4,3GJ4hzg4lrGwU51Y3VARbF,0.356,0.616,213387,0.438,0,0.24,-5.968,1,0.0298,135.929,4,0.386
784,4,4d06WHb42InzAePn3rarVx,0.677,0.706,186240,0.358,0,0.107,-8.331,1,0.0347,75.991,4,0.478
785,4,57RA3JGafJm5zRtKJiKPIm,0.156,0.682,178000,0.683,2.32E-05,0.273,-6.444,0,0.0287,120.023,4,0.64
786,4,6FZDfxM3a3UCqtzo5pxSLZ,0.297,0.752,201661,0.488,9.11E-06,0.0936,-7.05,1,0.0705,136.041,4,0.533
787,4,7FpBQ067pHB67deawpbbcY,0.441,0.736,162547,0.458,0,0.148,-7.437,1,0.0316,98.977,4,0.65
788,4,42fw0rxRO2xbesF6mJfd4Y,0.0312,0.489,196747,0.581,0,0.132,-5.731,1,0.0281,86.016,4,0.494
789,4,2t8yVaLvJ0RenpXUIAC52d,0.0395,0.837,288624,0.636,0.00125,0.342,-7.643,1,0.086,145.972,4,0.274
790,4,79s5XnCN4TJKTVMSmOx8Ep,0.212,0.548,216387,0.805,0.000389,0.408,-5.732,1,0.351,142.094,4,0.648
791,4,1miln1rdxYSBD0NOeIQeJG,0.00612,0.566,136333,0.521,0,0.0809,-5.453,1,0.0455,131.853,5,0.073
792,4,3JKgcAa7r07ocVWcV8bS0H,0.149,0.783,163798,0.479,0,0.101,-10.646,1,0.541,176.027,4,0.533
793,4,3s4mrPrEFFPF0LmAfutW0n,0.0249,0.784,200187,0.517,1.44E-06,0.155,-8.981,0,0.209,97.991,4,0.206
794,4,0Xek5rqai2jcOWCYWJfVCF,0.0588,0.542,196760,0.674,0,0.0955,-4.169,1,0.21,76.388,4,0.667
795,4,2dpaYNEQHiRxtZbfNsse99,0.191,0.687,214290,0.792,0,0.167,-2.749,1,0.0452,100.015,4,0.671
796,4,2alc8VZAzDgdAsL2QMk3hu,0.26,0.903,106000,0.327,0.011,0.108,-9.727,1,0.0877,100.008,4,0.274
797,4,1E3VQQWFQAPJkXfYHjqWoI,0.0118,0.863,176750,0.633,0,0.285,-5.002,0,0.287,163.991,4,0.545
798,4,6xHI9KjUjYT0FPtGO8Mxa1,0.0153,0.464,222533,0.813,0,0.254,-6.185,1,0.0416,75.977,4,0.515
799,4,5MPPttjfGap2C6j6eKcO6J,0.0957,0.97,142417,0.463,0,0.151,-7.259,1,0.366,108.003,4,0.46
800,5,7ytR5pFWmSjzHJIeQkgog4,0.247,0.746,181733,0.69,0,0.101,-7.956,1,0.164,89.977,4,0.497
801,5,2MbdDtCv5LUVjYy9RuGTgC,0.0631,0.904,227478,0.723,0,0.185,-5.224,0,0.26,145.013,4,0.835
802,5,5RqR4ZCCKJDcBLIn4sih9l,0.749,0.728,147800,0.431,0,0.0996,-9.966,0,0.0622,130.022,4,0.629
803,5,22LAwLoDA5b4AaGSkg6bKW,0.207,0.774,162547,0.554,0,0.132,-7.909,1,0.0383,99.034,4,0.349
804,5,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,200040,0.73,9.54E-05,0.0897,-5.934,1,0.0598,171.005,4,0.334
805,5,6UelLqGlWMcVH1E5c4H7lY,0.122,0.548,174000,0.816,0,0.335,-4.209,1,0.0465,95.39,4,0.557
806,5,39Yp9wwQiSRIDOvrVg7mbk,0.233,0.716,165978,0.537,0,0.157,-7.648,0,0.0514,129.979,4,0.28
807,5,0nbXyq5TXYPCO7pr3N8S4I,0.104,0.896,196653,0.586,0,0.79,-6.687,0,0.0559,116.971,4,0.642
808,5,6gxKUmycQX7uyMwJcweFjp,0.135,0.926,181929,0.542,0,0.0877,-5.064,1,0.293,135.14,4,0.564
809,5,1xQ6trAsedVPCdbtDAmk0c,0.234,0.767,171375,0.481,0,0.269,-8.52,0,0.0803,150.076,4,0.761
810,5,466cKvZn1j45IpxDdYZqdA,0.289,0.83,247059,0.49,3.04E-06,0.113,-8.82,0,0.209,81.604,4,0.845
811,5,44gRhRi2OhEf7moAUj6MD1,0.0127,0.59,252729,0.618,0,0.244,-5.756,1,0.334,96.459,3,0.153
812,5,24Yi9hE78yPEbZ4kxyoXAI,0.0167,0.77,176840,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898
813,5,5v4GgrXPMghOnBBLmveLac,0.016,0.822,242001,0.743,0,0.127,-4.772,0,0.28,84.459,4,0.636
814,5,3vAn0qZzdyuHamcrpkfiX3,0.0694,0.828,181264,0.782,3.41E-05,0.0544,-4.014,1,0.0918,130.013,4,0.351
815,5,7ju97lgwC2rKQ6wwsf9no9,0.021,0.672,182200,0.855,0,0.323,-3.764,1,0.0397,123.056,4,0.646
816,5,527k23H0A4Q0UJN3vGs0Da,0.00981,0.629,167916,0.692,0.331,0.603,-8.045,1,0.0376,162.948,4,0.453
817,5,1Cv1YLb4q0RzL6pybtaMLo,0.183,0.878,158571,0.525,0,0.0714,-6.832,1,0.0578,112.022,4,0.694
818,5,1jaTQ3nqY3oAAYyCTbIvnM,0.017,0.923,139741,0.604,0,0.272,-6.671,0,0.245,145.062,4,0.826
819,5,7eJMfftS33KTjuF7lTsMCx,0.731,0.726,173333,0.431,0,0.696,-8.765,0,0.135,144.026,4,0.348
820,5,4cSSL3YafYjM3yjgFO1vJg,0.268,0.867,173288,0.744,0,0.0713,-5.171,1,0.227,84.005,4,0.645
821,5,4umIPjkehX1r7uhmGvXiSV,0.3,0.806,212867,0.546,0,0.102,-6.637,1,0.0575,147.986,4,0.874
822,5,4wVOKKEHUJxHCFFNUWDn0B,0.629,0.735,220488,0.449,0,0.113,-7.507,1,0.347,122.947,4,0.0397
823,5,21jGcNKet2qwijlDFuPiPb,0.192,0.695,215280,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553
824,5,2t7D3y0jvYjR8IP9Bosyew,0.185,0.544,183947,0.744,0,0.336,-5.007,1,0.0889,73.699,4,0.572
825,5,3PfIrDoz19wz7qK7tYeu62,0.0123,0.793,183290,0.793,0,0.0951,-4.521,0,0.083,123.95,4,0.679
826,5,0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,157560,0.522,0,0.0685,-4.368,1,0.0575,89.96,4,0.925
827,5,1K5KBOgreBi5fkEHvg5ap3,0.067,0.795,237918,0.574,0,0.15,-6.903,0,0.487,142.053,4,0.537
828,5,2QqJTIlGKRLJC3onkavYEz,0.0538,0.752,163902,0.673,0,0.133,-5.792,0,0.153,164.009,4,0.35
829,5,5QZKcQDp0tCcvMdyqEciBV,0.218,0.457,224638,0.621,0,0.0944,-5.923,1,0.138,85.359,3,0.634
830,5,3nS9a01VvXHQriLqJYwRqG,0.114,0.825,197760,0.458,0,0.102,-7.47,1,0.0577,145.115,4,0.161
831,5,017PF4Q3l4DBUiWoXk4OWT,0.167,0.73,221820,0.729,1.39E-06,0.349,-3.434,0,0.0883,113.013,4,0.467
832,5,4HBZA5flZLE435QTztThqH,0.223,0.597,228482,0.45,0,0.382,-6.658,1,0.0418,178.765,3,0.537
833,5,2rRJrJEo19S2J82BDsQ3F7,0.123,0.784,159382,0.43,0,0.0887,-8.756,0,0.0364,127.087,4,0.236
834,5,285pBltuF7vW8TeWk8hdRR,0.349,0.511,239836,0.566,0,0.34,-7.23,0,0.2,83.903,4,0.218
835,5,3jjujdWJ72nww5eGnfs2E7,0.0237,0.676,207133,0.771,7.00E-06,0.102,-3.675,1,0.0483,99.048,4,0.569
836,5,6WbTTAGKrQtCQvmc5BuYfh,0.00824,0.821,154324,0.863,0,0.0377,-3.159,1,0.353,180.013,4,0.874
837,5,0OyQns5ayNK2OVaES0Vb8t,0.0397,0.707,243357,0.622,0,0.149,-6.951,1,0.031,142.942,4,0.223
838,5,4nK5YrxbMGZstTLbvj6Gxw,0.305,0.863,223480,0.631,3.04E-05,0.123,-4.689,1,0.0534,128.977,4,0.817
839,5,6gBFPUFcJLzWGx4lenP6h2,0.0847,0.841,243837,0.728,0,0.149,-3.37,1,0.0484,130.049,4,0.43
840,5,4NhDYoQTYCdWHTvlbGVgwo,0.0264,0.611,132303,0.688,0,0.251,-5.688,1,0.341,178.462,4,0.393
841,5,4iHSE5R1U8jf84tRn52xRt,0.203,0.816,226314,0.579,0,0.127,-6.097,1,0.0867,120.078,4,0.43
842,5,3Dv1eDb0MEgF93GpLXlucZ,0.256,0.787,237893,0.673,3.57E-06,0.0904,-4.577,0,0.158,110.962,4,0.786
843,5,7aiClxsDWFRQ0Kzk5KI5ku,0.128,0.778,185093,0.559,0,0.399,-7.109,0,0.0776,129.989,1,0.678
844,5,2gMXnyrvIjhVBUZwvLZDMP,0.604,0.459,215107,0.575,0,0.0885,-4.858,1,0.0573,111.881,4,0.183
845,5,3eekarcy7kvN4yt5ZFzltW,0.0546,0.598,175721,0.427,5.83E-06,0.21,-8.764,0,0.0317,76.469,4,0.0605
846,5,3QzAOrNlsabgbMwlZt7TAY,0.392,0.809,180435,0.545,0,0.151,-6.678,1,0.0735,97.008,4,0.244
847,5,7ge7BHazYbVKi8qyZUX1Bm,0.0286,0.585,197530,0.641,0,0.316,-4.269,0,0.133,88.284,4,0.266
848,5,7qEHsqek33rTcFNT9PFqLf,0.751,0.501,182161,0.405,0,0.105,-5.679,1,0.0319,109.891,4,0.446
849,5,696DnlkuDOXcMAnKlTgXXK,0.0522,0.621,163636,0.601,0,0.46,-5.616,0,0.148,116.735,5,0.457
850,5,07KXEDMj78x68D884wgVEm,0.269,0.831,220487,0.499,0,0.3,-8.442,0,0.114,97.956,4,0.511
851,5,3Z8FwOEN59mRMxDCtb8N0A,0.00776,0.63,172762,0.633,0,0.0541,-7.088,1,0.0457,93.995,4,0.452
852,5,2AlYncTpVHKwHb55F9lF6O,0.703,0.868,115200,0.479,0,0.102,-6.687,0,0.445,133.928,4,0.776
853,5,3JKgcAa7r07ocVWcV8bS0H,0.149,0.783,163798,0.479,0,0.101,-10.646,1,0.541,176.027,4,0.533
854,5,6Hj9jySrnFppAI0sEMCZpJ,0.328,0.685,240051,0.692,0,0.153,-5.122,1,0.0457,159.966,5,0.578
855,5,56uXDJRCuoS7abX3SkzHKQ,0.055,0.771,224955,0.654,0,0.214,-6.976,0,0.298,155.047,4,0.573
856,5,4VXIryQMWpIdGgYR4TrjT1,0.0769,0.671,165820,0.529,0.000335,0.0856,-7.226,1,0.307,161.989,4,0.203
857,5,62aP9fBQKYKxi7PDXwcUAS,0.0686,0.674,176547,0.774,0.00188,0.393,-7.567,0,0.0892,112.05,4,0.33
858,5,6Gg1gjgKi2AK4e0qzsR7sd,0.0687,0.474,189323,0.631,0,0.132,-5.884,0,0.343,180.051,4,0.425
859,5,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0,0.124,-3.714,1,0.222,155.008,4,0.446
860,5,1orjH4IkSH9VrWmRCToKV8,0.0838,0.806,145167,0.749,0,0.0621,-5.268,1,0.328,140.032,4,0.77
861,5,5MwynWK9s4hlyKHqhkNn4A,0.657,0.631,205453,0.591,0,0.11,-5.785,1,0.0277,97.074,4,0.489
862,5,1IIKrJVP1C9N7iPtG6eOsK,0.316,0.755,176960,0.578,0,0.25,-8.932,0,0.145,94.148,4,0.581
863,5,4DpNNXFMMxQEKl7r0ykkWA,0.612,0.68,179867,0.729,0,0.224,-5.077,1,0.0475,123.97,4,0.446
864,5,6Ozh9Ok6h4Oi1wUSLtBseN,0.189,0.769,159715,0.787,0,0.129,-3.909,1,0.367,126.77,4,0.836
865,5,1rgnBhdG2JDFTbYkYRZAku,0.688,0.825,209755,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54
866,5,7mEUjhl6aTztdHCrxoTgBG,0.184,0.67,189827,0.847,0,0.304,-4.85,1,0.409,137.22,4,0.381
867,5,7FIWs0pqAYbP91WWM0vlTQ,0.145,0.808,210800,0.745,0,0.292,-5.26,0,0.342,165.995,4,0.829
868,5,7fsNNSLGG8Wi0nFbufCU6L,0.249,0.789,194396,0.419,0.0257,0.123,-9.874,0,0.157,117.988,4,0.542
869,5,7m9OqQk4RVRkw9JJdeAw96,0.469,0.872,119133,0.391,4.13E-06,0.297,-9.144,0,0.242,134.021,4,0.437
